Horodatage,Channel,Mot_A429
695378,1,4C742F70
696254,0,08A42B28
696380,1,FCA76397
697265,0,ED922175
697383,1,A32CE632
698281,0,A8458934
698406,1,779F74CE
699264,0,E0020EC0
699389,1,B37B679C
700266,0,EAA8899E
700391,1,32C73438
701267,0,6A011FFB
701394,1,A4359EE4
702271,0,8CF01212
702376,1,B6A9BE03
703274,0,AA28EA00
703379,1,7E0763C2
704256,0,8A4888E0
704381,1,F532CED8
705259,0,39960FFD
705404,1,7B3C5A60
706261,0,5E9E6BFF
706387,1,D3DB2A12
707264,0,85219EE3
707390,1,BF1ED05E
708247,0,F9CF4D1C
708393,1,EB849929
709270,0,0E5D58E6
709395,1,578AD8C1
710253,0,B9AAF5D5
710399,1,4C1055CE
711254,0,27682EA5
711400,1,CC1CDF71
712277,0,9976B581
712383,1,81C03D8D
713259,0,B359006F
713405,1,FB4509B0
714262,0,8B06120C
714408,1,EAAA0745
715245,0,FE566013
715391,1,41429E35
716247,0,4F0FDC9E
716413,1,1DEC5A02
717249,0,0E94CFFB
717394,1,54DAF773
718271,0,9BB7E86F
718396,1,AC062EC6
719252,0,2FBE354A
719398,1,8D6E49FB
720254,0,CAE5DBBC
720400,1,BB7CDEAE
721264,0,39C51DE6
721382,1,EDA70685
722259,0,BAAB933D
722405,1,4D71ECA0
723262,0,343668DC
723388,1,A81C7EAC
724266,0,E4453DA7
724371,1,3026F465
725267,0,F4223A0A
725393,1,FB2354E7
726270,0,8ED93E5D
726395,1,4B4F904E
727252,0,EB398DA5
727398,1,D87F2DB8
728254,0,5A7A6CEF
728400,1,63D66B08
729254,0,D5B3187D
729400,1,C37B2180
730254,0,AECA3E05
730420,1,48D9ED7E
731257,0,566F9950
731382,1,E6767340
732259,0,1D2C524E
732364,1,ABB049F1
733262,0,7BB80CE5
733408,1,F7BB0DA1
734265,0,47C8468C
734411,1,04649897
735268,0,62303D62
735394,1,1AD0A62A
736270,0,CA679259
736416,1,F2E4BB09
737253,0,9FE3392D
737398,1,F38A9E15
738254,0,E0123B45
738400,1,4C50AE13
739254,0,3763EB39
739400,1,42E48F4E
740254,0,050454E6
740420,1,5C1F47A6
741258,0,80794EAB
741404,1,3F9E2181
742261,0,C8FC3B04
742387,1,5A570597
743265,0,712096E5
743390,1,63567D0D
744268,0,C9434393
744373,1,64EECBFC
745250,0,9C7787D2
745396,1,7B7ED297
746253,0,13F8F74A
746399,1,D7477342
747254,0,ED9EC1D6
747400,1,C31A776D
748254,0,0369ABD1
748400,1,597AE8D1
749254,0,E0C2DB65
749400,1,7F081ACE
750254,0,D03D413A
750400,1,BDABD57B
751254,0,6F928081
751400,1,265F22E3
752254,0,C1C7A856
752399,1,5B3656A2
753254,0,19836626
753400,1,45D71156
754254,0,8F500355
754400,1,86754BAD
755254,0,D8B962FE
755400,1,821023C3
756254,0,4DE80993
756399,1,375F997D
757254,0,35DFF2C4
757399,1,B07AAD34
758274,0,AA5971FF
758420,1,CFBD5DA6
759254,0,0346935B
759420,1,E2119CA1
760254,0,5F0A916C
760400,1,241985FF
761254,0,160EDDB9
761400,1,30ACF09B
762274,0,94F6F136
762400,1,12CC9D53
763254,0,C2CA5979
763400,1,CAA7C134
764254,0,63C4F502
764399,1,2C4CC987
765254,0,F163B069
765399,1,51516590
766254,0,9A16FC1F
766400,1,AA8284D2
767254,0,0F12CDBE
767400,1,4114A92A
768274,0,9E329636
768420,1,C506C5A9
769254,0,4A4A83B8
769399,1,14340B60
770257,0,AD70C67F
770382,1,D3D333BD
771259,0,6157F3CC
771364,1,D3C425E6
772262,0,932E1377
772407,1,EE2311C3
773265,0,139EF60C
773411,1,6ABBD5B9
774268,0,5DECD825
774414,1,7A1BFC5F
775251,0,E444426D
775376,1,1B4D8C69
776254,0,88EFBABE
776379,1,B3513FC2
777254,0,D4D6DDB1
777400,1,116331C8
778258,0,9B85EDE9
778404,1,C193B59D
779261,0,38B969A4
779386,1,E7D86576
780264,0,62357EBA
780389,1,C6E53717
781266,0,0E2C3B26
781412,1,D64DA4CF
782268,0,0615842B
782394,1,238EB7B6
783270,0,D3E892FD
783395,1,353256A3
784252,0,818DFED5
784377,1,95FC3FA9
785254,0,778DB5BF
785420,1,3B11CCD8
786254,0,157071B8
786400,1,84AD34A3
787274,0,C3BDFDA1
787420,1,AA8DD60E
788254,0,291CA9D9
788400,1,D659B002
789254,0,1E8AB3BD
789399,1,EC21F38B
790254,0,3E2ECEAC
790400,1,EFE20B7E
791254,0,7FD7D02D
791400,1,67FB1D6F
792254,0,44ED2E97
792400,1,37F27355
793254,0,0D813944
793400,1,500E8596
794254,0,EC9A3045
794400,1,56FD7B32
795258,0,2AD133FD
795424,1,CB81737D
796262,0,095C1E97
796407,1,B44C63BB
797265,0,ACBEBC1C
797410,1,FF18D5B3
798267,0,4D865948
798393,1,BCB05710
799270,0,717EFFB3
799395,1,BB19EDBF
800252,0,8B555C38
800398,1,093083C5
801254,0,F9460936
801399,1,4573071E
802274,0,74B320BD
802400,1,8E89FA8F
803254,0,C93A0F71
803400,1,09E831E3
804254,0,07D14DAF
804399,1,E0723185
805254,0,A7C1365A
805419,1,0E4AA727
806254,0,02F00224
806420,1,3E65BC7B
807254,0,3340A96A
807400,1,1BF7C3F9
808254,0,C210B03C
808400,1,76D81695
809258,0,E8323D42
809383,1,2BAD95E3
810262,0,3D82FA9C
810387,1,DE13C970
811264,0,ACFD5EAD
811390,1,38FA241B
812266,0,C0E0505B
812412,1,F388E139
813268,0,3C140537
813373,1,709ADD90
814271,0,308AB25E
814376,1,23027048
815254,0,6D4C8A97
815400,1,E3F04988
816254,0,F6ECD400
816400,1,2ECCF489
817254,0,4A35E4CC
817400,1,5C16FBAE
818277,0,457A0AAD
818382,1,CBA0ED8C
819259,0,1825B182
819404,1,3014CE0E
820262,0,FB419EA2
820387,1,D3069F27
821265,0,07CA9428
821411,1,1F01008D
822267,0,68805C09
822393,1,C88DE142
823270,0,830F8683
823396,1,E3FEB260
824253,0,71896EDC
824399,1,14750A2C
825274,0,019D7162
825420,1,B9D4EE68
826254,0,54045F6D
826420,1,1D0C7F3E
827254,0,4C4C4AD5
827420,1,C4CF762A
828254,0,B3CD39B2
828399,1,7B2E856F
829274,0,63B0364A
829400,1,9B9FB761
830254,0,9B97FCEF
830399,1,29EF085F
831274,0,3C8F4EE0
831399,1,7365A359
832254,0,7EB087F2
832399,1,4FC3B004
833254,0,4F9CA2DF
833399,1,54AFD9BE
834254,0,873BA135
834400,1,6A5E4348
835254,0,C800D171
835420,1,C50FA81A
836274,0,3B5A3D13
836420,1,895FC8A2
837274,0,0CCDF644
837420,1,E4AE685D
838254,0,511469D1
838419,1,0735D70B
839254,0,5DDE26F7
839420,1,4FF18A59
840254,0,E1FD462F
840399,1,462F5F62
841254,0,3EFB959D
841399,1,4D538BD5
842274,0,F6F4AB86
842399,1,EB455E16
843254,0,1B461FD2
843399,1,F4D3050E
844254,0,1752B63B
844399,1,1FD3CFAF
845254,0,311708BF
845399,1,9EED2DAF
846254,0,7A386652
846399,1,EDCD81D7
847254,0,85E39F10
847399,1,AB126F0C
848254,0,D6886F6A
848399,1,4D44FDD9
849254,0,44998243
849400,1,CA87B7B8
850254,0,75E42CA5
850399,1,2BD3B1F9
851254,0,CDAF1E1A
851400,1,96B5D121
852254,0,4814941B
852420,1,BAC30D92
853254,0,D69519B4
853399,1,754029BC
854254,0,636142A9
854399,1,AA1D2453
855254,0,34D7FA27
855400,1,520A03A8
856254,0,EC45020A
856399,1,2F8C5DA6
857254,0,881F9E3C
857399,1,4560BCE8
858254,0,6B739333
858399,1,DFCFDD19
859254,0,87C4D1BA
859399,1,CA271E79
860254,0,7BC8DB26
860399,1,65F9B6AA
861254,0,C12B4C04
861400,1,A906ED48
862274,0,803D1A23
862400,1,548A076D
863254,0,643174EA
863400,1,5DFE9D2F
864254,0,EBE78E0C
864400,1,1995263D
865254,0,91C914B1
865399,1,F9C84866
866254,0,EB87CC58
866400,1,22068E82
867254,0,BB8C9B5C
867400,1,2F32F49C
868254,0,F9B6F05D
868400,1,02E6FAC8
869274,0,7AECC735
869400,1,38B8561E
870254,0,B68080A7
870420,1,7ED131BC
871254,0,E0DDECD1
871400,1,48963A57
872274,0,7421DB96
872399,1,53D796CE
873254,0,B79B6476
873399,1,CF46FB01
874254,0,DBE676DA
874399,1,33BF5913
875254,0,5ED6C788
875399,1,CDFECBE3
876254,0,A86BBCE2
876400,1,3596A1FF
877254,0,0709F548
877400,1,FA47E912
878254,0,68626DEC
878399,1,FF5E8687
879274,0,2E5EB6F3
879399,1,451E1B2B
880264,0,EF68286E
880390,1,01D7BABC
881234,0,631434BF
881371,1,1C6490E5
882260,0,43E318EC
882406,1,BBC86671
883262,0,7B615E46
883388,1,E6C10A0F
884265,0,E5C329C1
884371,1,274BB19C
885247,0,9D514808
885393,1,80C3E7DD
886249,0,C55491C7
886416,1,050D5996
887253,0,AD227305
887398,1,71925652
888256,0,EDC1DBA9
888381,1,CA654842
889258,0,F7726E76
889404,1,8319483A
890261,0,0B369348
890367,1,2B6D827D
891264,0,9B34101D
891390,1,2508C6A5
892266,0,ADAC9BB9
892391,1,22D4F269
893248,0,1102F813
893394,1,B293C729
894251,0,BA498033
894397,1,0EB2E0E6
895254,0,6BA9D1B6
895399,1,ECE221D3
896254,0,A6A3E4A9
896420,1,E006AF80
897254,0,654EE9E1
897400,1,EBB8A646
898254,0,17EC68F7
898400,1,75B6EEEA
899254,0,3C9D82C7
899400,1,05C7AE86
900258,0,E0EF33A6
900384,1,49C3D4D5
901262,0,134B2CEB
901387,1,99242F27
902265,0,95BB148C
902391,1,AF0B982E
903248,0,68E959C7
903394,1,6D887745
904251,0,89D3BE60
904417,1,2E83B105
905274,0,79D094AF
905379,1,1EDACAAD
906254,0,F517BC6D
906399,1,2FD5F00F
907254,0,1C5932BC
907399,1,FFD57C96
908254,0,714A53FB
908400,1,DCBE093F
909254,0,42B0F7F6
909400,1,D8A7D683
910254,0,8F4FFC5C
910400,1,EEB83310
911274,0,57A9F0BB
911399,1,DDFA510B
912254,0,F574CDEB
912379,1,14916A14
913254,0,5BFD87B6
913400,1,7101CD7C
914254,0,A184F198
914400,1,43E8259D
915254,0,CCF2D5CE
915400,1,0C898631
916258,0,371270FC
916383,1,E73CFB22
917261,0,8E500F5B
917407,1,B785B026
918265,0,182CE14B
918391,1,77CE7E6F
919268,0,87C77565
919393,1,5824741D
920238,0,F93580D0
920375,1,53531BBE
921274,0,672198F6
921419,1,23C16292
922254,0,51BD974A
922400,1,D37EB803
923254,0,3FDE19F9
923400,1,6BFE685D
924254,0,98A6E612
924400,1,C0A648D7
925254,0,152AE7A0
925400,1,450F02A2
926254,0,170E0CD1
926400,1,9AB85C89
927254,0,1D515703
927400,1,0CA5253C
928254,0,A8255721
928399,1,A592F8B9
929254,0,6BF95726
929400,1,94C60701
930254,0,5ECC2F73
930400,1,2850EEF2
931254,0,E506E8CD
931400,1,AA442F2C
932254,0,599E882A
932400,1,C7507F08
933254,0,FD1E21CB
933400,1,DB65FE70
934254,0,6F9AC5A0
934400,1,4CA3C615
935276,0,25F9DFA6
935381,1,7E36D2A8
936259,0,BF9E541E
936405,1,A72265E1
937262,0,7EE2C610
937388,1,77C5C72F
938265,0,8E8097F8
938411,1,5770766F
939268,0,E2D59BDE
939394,1,9857B8E5
940250,0,CB8E9B63
940416,1,FACA485E
941252,0,836FDABD
941398,1,3EBD8520
942254,0,3E22D752
942399,1,A0529CDE
943254,0,9841B125
943399,1,51E7424A
944254,0,1188236B
944399,1,93D045B3
945254,0,1C168877
945400,1,DE7E80C7
946254,0,0818EF8B
946399,1,11256215
947254,0,477F1B32
947399,1,A1147E8C
948254,0,A79DB159
948399,1,16EFCA70
949254,0,E36EFDBD
949399,1,56B3EEC5
950254,0,59D994E5
950399,1,227C051D
951254,0,BAB86710
951399,1,320B14DA
952254,0,F93DA866
952379,1,B58B3E40
953254,0,4CA619CC
953399,1,5B53365E
954254,0,BDF607F6
954399,1,DCD7CFBD
955274,0,518378DA
955420,1,122A6AC3
956274,0,8E2466C5
956400,1,FC8356E5
957254,0,56A57368
957399,1,F6E0F812
958254,0,35476BF6
958399,1,FD8B77CD
959254,0,06AF296A
959399,1,CB00C070
960254,0,54C1FAE2
960400,1,FB34D17B
961254,0,77470B80
961400,1,31275B28
962257,0,2A5AC9F2
962382,1,22C652C3
963259,0,A6C7D6BB
963385,1,65544CD2
964262,0,42BDA4BE
964367,1,B4C6BAD1
965265,0,816456A0
965390,1,FE485FEE
966248,0,566657F7
966393,1,4A94F1AB
967251,0,4B53A748
967396,1,FE135A5C
968254,0,B8F87F58
968379,1,D661B719
969254,0,19A74A89
969399,1,135DE29F
970274,0,C376D4CA
970420,1,B68932AA
971254,0,72EC992C
971379,1,8E3768DF
972256,0,38AB4992
972381,1,C8703E98
973260,0,66D053F1
973386,1,16F6635B
974264,0,67D22852
974390,1,0FAF1D4C
975266,0,9367A739
975391,1,353DE46C
976248,0,5598B0BF
976394,1,BFE9F486
977251,0,4984F9FC
977397,1,A659B714
978254,0,9F61D052
978400,1,8AAC4C2B
979254,0,E513945B
979400,1,C57A7451
980254,0,BD7A875C
980400,1,6A360C30
981254,0,5FD71C36
981399,1,DDF789C3
982254,0,25DACBAF
982400,1,E6A06F3B
983254,0,903373EC
983400,1,F14DAF50
984254,0,E7E131AC
984400,1,6CB93024
985274,0,7F751F69
985399,1,1A798C5D
986254,0,462877CC
986400,1,C3C45D6F
987254,0,39B94347
987399,1,F8F7E6CC
988277,0,4E9EF922
988382,1,B41C433C
989259,0,D7E522EE
989405,1,223842FA
990263,0,0F39E4BB
990409,1,4B750B6B
991266,0,87AA8DFD
991391,1,9A52769E
992267,0,41851FA6
992414,1,A7904EAB
993250,0,A6D8CA49
993396,1,2F301DB8
994252,0,03FD8F58
994398,1,329D0448
995274,0,EF66D8BB
995379,1,BC747DF2
996254,0,2CF63D76
996400,1,24F1DD75
997254,0,17A4553A
997379,1,628BDD15
998254,0,C98157C2
998399,1,97034B41
999254,0,DEF9E5D1
999399,1,B6234643
1000257,0,AC68E6AC
1000382,1,BEC3E90C
1001260,0,CB479A23
1001406,1,0CFDBD34
1002263,0,B9EDEB49
1002409,1,61A41202
1003267,0,F7A7E56A
1003372,1,4A229173
1004250,0,9507ABC0
1004396,1,EECECA3F
1005272,0,596879BB
1005378,1,772498DC
1006254,0,D3325C3E
1006399,1,265B267B
1007254,0,9E550449
1007420,1,B596801E
1008254,0,674F68EC
1008420,1,D91BF3E3
1009254,0,2A6C212D
1009400,1,2486C934
1010259,0,72F59E52
1010405,1,E7AB36F9
1011261,0,C5CEE2D9
1011387,1,FFE03875
1012265,0,E2D1F4E9
1012370,1,3E464805
1013247,0,D05E963B
1013413,1,5E7697B2
1014270,0,79778071
1014396,1,AA92925E
1015253,0,2C57BBAA
1015399,1,C584617D
1016254,0,3D527BFE
1016420,1,16DD1838
1017254,0,9C91293A
1017399,1,4B0B23C4
1018254,0,2CB952C9
1018399,1,53BBC136
1019254,0,26194C63
1019399,1,790B2E79
1020254,0,E2BCE52A
1020400,1,04A5BC27
1021254,0,567AE4EF
1021399,1,938CDD17
1022254,0,E3DF5285
1022399,1,2F181A99
1023254,0,6ECA81EF
1023399,1,BD130FAB
1024254,0,AE0BFDA9
1024399,1,EF4D5B78
1025254,0,8AF7FB74
1025399,1,B586BED8
1026254,0,BC295121
1026399,1,1FFA2459
1027254,0,45C3CB1D
1027379,1,0B6F32A8
1028254,0,50EA5D5A
1028420,1,E3E70D9A
1029254,0,ECDE4936
1029399,1,500BCA87
1030254,0,3C86C415
1030379,1,A96E5F94
1031254,0,83E0A80E
1031399,1,26259F15
1032254,0,6C1FB028
1032399,1,A3EEB695
1033254,0,2F2C1A44
1033399,1,5D51CB9C
1034254,0,97C2C5C8
1034399,1,6292F0BC
1035254,0,C2936FDE
1035420,1,244F48AD
1036254,0,91679DCA
1036400,1,5196D469
1037274,0,26EC31E6
1037420,1,82D9809F
1038254,0,22919D08
1038400,1,693C935D
1039254,0,B6B61237
1039399,1,7555E4CC
1040254,0,01ACB188
1040379,1,185F6351
1041254,0,5D4C9928
1041400,1,5937AD9B
1042254,0,7C1E825F
1042399,1,13011F21
1043254,0,ED3C44C3
1043399,1,8064F3FB
1044254,0,6AA738A3
1044420,1,64E6DD2B
1045254,0,54F993D8
1045399,1,59D62BE4
1046254,0,35549F8B
1046399,1,9AA74854
1047254,0,852E1681
1047420,1,D396597E
1048258,0,0C9D2E71
1048404,1,1569FF6F
1049260,0,25AA98FC
1049406,1,B5E1C4BE
1050263,0,5E97B369
1050389,1,7279872B
1051245,0,A16224EE
1051391,1,01909FB4
1052247,0,141A09D1
1052393,1,99B4EAF3
1053250,0,301AEC40
1053396,1,176533DD
1054253,0,C385BCEE
1054399,1,83848B36
1055254,0,EED8EA67
1055399,1,D5FED194
1056254,0,ABA5BA5E
1056399,1,2025E739
1057254,0,030B888E
1057379,1,FD7037B9
1058254,0,2C3C88B3
1058399,1,F6717E89
1059254,0,03CA5FF5
1059420,1,F6AF9A58
1060254,0,DA3A0880
1060399,1,8489A2D0
1061254,0,5D8B5420
1061399,1,1E465903
1062254,0,A3D671AD
1062379,1,869B258A
1063254,0,2DFCFA31
1063379,1,102B68A4
1064274,0,70D2D7B7
1064420,1,94412043
1065254,0,7CE85462
1065420,1,C2B60D55
1066254,0,0157C8C1
1066399,1,06431A19
1067254,0,558589DC
1067399,1,4D155000
1068254,0,8B4591EA
1068420,1,CB306CEB
1069256,0,FEFF1428
1069382,1,9B7B6D13
1070259,0,931FF10C
1070405,1,4F4F9A25
1071282,0,BA4F9C54
1071387,1,470A919B
1072264,0,DCBFBBC2
1072389,1,70EBD101
1073246,0,CB3E77DC
1073392,1,189F4247
1074249,0,0A1F6689
1074394,1,5B611850
1075252,0,26EE4A6A
1075418,1,EC95E9DD
1076254,0,2D9C0A3F
1076399,1,99ECB0F9
1077254,0,737367B7
1077420,1,D3F8E0D1
1078254,0,2CED6136
1078379,1,0DCD0387
1079254,0,C2FF3431
1079399,1,9A2AA566
1080254,0,DD194CD5
1080399,1,28D1B366
1081254,0,C623F035
1081420,1,78754519
1082254,0,8FC2C304
1082379,1,5E0897E1
1083254,0,B4444ADF
1083379,1,FE1C8B40
1084254,0,6C622220
1084399,1,E3861AD6
1085254,0,04F69315
1085399,1,027D151D
1086254,0,7B8E7016
1086399,1,C30C6786
1087254,0,5C798F08
1087399,1,2AB42A94
1088254,0,C7A075F7
1088420,1,CE138AD3
1089254,0,AB0F98FA
1089399,1,694DDCE9
1090252,0,31C33089
1090377,1,1611A708
1091250,0,BE3E66CE
1091375,1,16CABA63
1092228,0,9D8E0D7C
1092374,1,7EA136AA
1093247,0,8BE034B6
1093393,1,D8A4D315
1094245,0,E60C8555
1094391,1,DECE894E
1095244,0,276989CD
1095390,1,7C411316
1096243,0,A4A7DCCA
1096389,1,F31528A6
1097261,0,B8CD9364
1097387,1,6EFBF745
1098260,0,849DE237
1098386,1,02C0A975
1099254,0,593CF87B
1099370,1,B3A6A613
